index,Activity Date,Activity Name,Activity Type,Distance,Commute,Activity Gear,Athlete Weight,Bike Weight,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Start Hour,Year,Average Speed
1020,2021-05-19 15:37:42,Afternoon Ride,Ride,13.28,False,2011 Allez,,10.43260002,1505,11.5,28.0,32.0,4.800000191,26.60000038,14.0,-0.027103944,15,2021,19.73
1021,2021-05-19 06:22:04,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1652,11.10000038,27.0,28.0,-21.60000038,0.800000012,6.800000191,-0.012221484,6,2021,17.72
1022,2021-05-20 15:35:22,Afternoon Ride,Ride,13.3,False,2011 Allez,,10.43260002,1597,12.10000038,26.0,28.0,5.400000095,26.60000038,17.70000076,-0.013525902,15,2021,18.62
1023,2021-05-20 06:26:27,Morning Ride,Ride,12.94,False,2011 Allez,,10.43260002,1722,10.30000019,28.0,30.0,-22.20000076,0.0,11.5,-0.015457145,6,2021,16.81
1024,2021-05-21 15:48:33,Afternoon Ride,Ride,13.42,False,2011 Allez,,10.43260002,1723,12.0,25.0,49.0,-10.80000019,26.60000038,22.0,-0.183279812,15,2021,17.43
1025,2021-05-21 06:27:34,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1760,10.80000019,27.0,45.0,-0.200000003,30.0,20.60000038,-0.132444277,6,2021,16.69
1026,2021-05-24 06:18:08,Morning Ride,Ride,13.12,False,2011 Allez,,10.43260002,1680,10.60000038,28.0,34.0,-0.200000003,29.0,10.0,-0.041159477,6,2021,17.46
1027,2021-05-24 15:33:43,Afternoon Ride,Ride,13.36,False,2011 Allez,,10.43260002,1612,11.39999962,34.0,24.0,9.399999619,37.20000076,11.30000019,0.077808201,15,2021,18.54
1028,2021-05-24 17:39:21,Walk with Andrew and Jess ,Walk,2.95,False,,,,2667,3.799999952,8.600435257,8.500434875,16.20000076,25.20000076,6.0,0.003384095,17,2021,
1029,2021-05-25 15:25:46,Afternoon Ride,Ride,13.34,False,2011 Allez,,10.43260002,1530,12.60000038,29.0,24.0,7.400000095,31.79999924,8.300000191,0.038968243,15,2021,19.51
1030,2021-05-25 06:17:27,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1690,10.89999962,29.0,30.0,4.0,27.79999924,13.0,-0.01064396,6,2021,17.4
1031,2021-05-25 17:51:26,Walk with Andrew ,Walk,2.84,False,,,,2274,2.299999952,8.54488945,8.444890022,16.29999924,25.20000076,35.29999924,0.00351025,17,2021,
1032,2021-05-26 15:30:09,Afternoon Ride,Ride,13.54,False,2011 Allez,,10.43260002,1695,10.60000038,24.0,40.0,-4.800000191,26.60000038,6.199999809,-0.121101134,15,2021,17.86
1033,2021-05-26 06:16:27,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1746,10.30000019,28.0,30.0,2.200000048,25.79999924,12.0,-0.0137477,6,2021,16.76
1034,2021-05-26 17:19:34,Walk with andrew,Walk,3.22,False,,,,2375,11.5,23.89549065,23.69548988,19.5,37.5,49.59999847,0.006210023,17,2021,
1035,2021-05-27 06:26:01,Morning Ride,Ride,13.11,False,2011 Allez,,10.43260002,1689,10.89999962,27.0,25.0,-19.0,2.0,11.5,0.015251923,6,2021,17.37
1036,2021-05-27 15:28:39,Afternoon Ride,Ride,13.29,False,2011 Allez,,10.43260002,1607,14.89999962,16.0,57.0,-23.60000038,26.60000038,6.0,-0.309890926,15,2021,18.5
1037,2021-05-27 18:01:43,Walk with Andrew ,Walk,1.83,False,,,,1664,4.300000191,5.599999905,5.400000095,21.89999962,27.5,3.200000048,0.010889094,18,2021,
1038,2021-05-28 06:26:14,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1680,10.39999962,30.0,31.0,4.199999809,25.79999924,8.5,-0.007602655,6,2021,17.51
1039,2021-05-28 15:42:41,Afternoon Ride,Ride,13.49,False,2011 Allez,,10.43260002,1556,12.0,24.0,35.0,0.400000006,26.60000038,7.400000095,-0.084497645,15,2021,19.39
1040,2021-05-28 17:37:58,Walk with andrew,Walk,3.08,False,,,,2442,6.0,9.824999809,8.524999619,16.20000076,26.10000038,17.79999924,0.042161252,17,2021,
1041,2021-05-30 17:14:00,Walk with Andrew and Jess,Walk,3.55,False,,,,3201,2.900000095,9.20759201,9.107591629,14.89999962,25.20000076,41.59999847,0.002814206,17,2021,
1042,2021-06-01 06:19:35,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1713,10.80000019,30.0,28.0,6.400000095,27.60000038,11.39999962,0.01522209,6,2021,17.15
1043,2021-06-01 15:22:42,Afternoon Ride,Ride,13.28,False,2011 Allez,,10.43260002,1608,11.30000019,20.0,41.0,-7.400000095,26.60000038,6.900000095,-0.159622923,15,2021,18.47
1044,2021-06-01 16:33:17,Walk with Andrew ,Walk,4.86,False,,,,3496,13.89999962,33.87153244,33.77153015,18.70000076,37.5,47.20000076,0.00205478,16,2021,
1045,2021-06-02 15:27:07,Afternoon Ride,Ride,13.28,False,2011 Allez,,10.43260002,1655,11.69999981,21.0,43.0,-10.0,26.60000038,7.900000095,-0.165581599,15,2021,17.95
1046,2021-06-02 06:20:29,Morning Ride,Ride,13.11,False,2011 Allez,,10.43260002,1667,10.80000019,30.0,29.0,4.599999905,25.79999924,8.399999619,0.001524727,6,2021,17.6
1047,2021-06-02 17:04:43,Walk with Andrew ,Walk,4.13,False,,,,3016,8.399999619,12.36612701,11.86612701,12.39999962,25.10000038,28.60000038,0.012086345,17,2021,
1048,2021-06-03 15:25:32,Afternoon Ride,Ride,13.22,False,2011 Allez,,10.43260002,1544,11.19999981,29.0,32.0,4.0,26.60000038,7.199999809,-0.025709663,15,2021,19.14
1049,2021-06-03 06:19:50,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1621,11.0,29.0,27.0,5.0,27.60000038,8.199999809,0.015276621,6,2021,18.06
1050,2021-06-03 16:38:51,Walk with andrew,Walk,3.63,False,,,,2752,3.400000095,29.98453522,29.68453598,19.5,37.5,13.30000019,0.008245609,16,2021,
1051,2021-06-04 17:14:37,Walk with Andrew ,Walk,3.95,False,,,,2920,2.400000095,25.54645729,25.74645805,25.20000076,37.5,49.09999847,-0.005062522,17,2021,
1052,2021-06-04 06:22:25,Morning Ride,Ride,13.12,False,2011 Allez,,10.43260002,1686,11.10000038,30.0,28.0,5.0,28.0,12.5,0.018281117,6,2021,17.4
1053,2021-06-04 15:23:38,Afternoon Ride,Ride,13.26,False,2011 Allez,,10.43260002,1573,11.80000019,24.0,32.0,1.200000048,26.60000038,9.100000381,-0.060300902,15,2021,18.86
1054,2021-06-07 06:19:28,Morning Ride,Ride,13.02,False,2011 Allez,,10.43260002,1692,11.30000019,29.0,26.0,6.400000095,27.79999924,9.800000191,0.016890205,6,2021,17.21
1055,2021-06-07 15:38:32,Afternoon Ride,Ride,13.31,False,2011 Allez,,10.43260002,1617,11.89999962,35.0,37.0,2.599999905,26.60000038,25.60000038,-0.018022077,15,2021,18.41
1056,2021-06-08 06:21:54,Morning Ride,Ride,12.73,False,2011 Allez,,10.43260002,1628,11.10000038,31.0,24.0,-16.60000038,7.400000095,7.800000191,0.053407475,6,2021,17.49
1057,2021-06-08 15:30:21,Afternoon Ride,Ride,13.36,False,2011 Allez,,10.43260002,1589,12.0,29.0,29.0,4.599999905,26.79999924,6.5,0.0,15,2021,18.8
1058,2021-06-08 16:51:56,Walk with andrew,Walk,4.57,False,,,,3374,3.5,14.69999981,14.39999962,11.5,26.20000076,3.5,0.006563115,16,2021,
1059,2021-06-09 15:32:58,Afternoon Ride,Ride,13.32,False,2011 Allez,,10.43260002,1538,12.5,29.0,30.0,5.400000095,26.60000038,18.0,-0.009003669,15,2021,19.38
1060,2021-06-09 06:18:54,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1656,10.89999962,32.0,28.0,4.599999905,30.0,22.5,0.033608824,6,2021,17.67
1061,2021-06-09 17:03:16,Walk with Andrew ,Walk,3.68,False,,,,2900,7.099999905,23.85075378,23.65075493,19.5,37.5,42.90000153,0.005425347,17,2021,
1062,2021-06-10 06:19:06,Morning Ride,Ride,13.26,False,2011 Allez,,10.43260002,1688,11.10000038,34.0,28.0,5.199999809,30.79999924,37.29999924,0.03920918,6,2021,17.57
1063,2021-06-10 15:29:32,Afternoon Ride,Ride,13.41,False,2011 Allez,,10.43260002,1621,11.19999981,28.0,28.0,7.0,28.20000076,10.10000038,-0.002982181,15,2021,18.5
1064,2021-06-10 16:36:13,Walk with Andrew ,Walk,3.85,False,,,,2756,5.800000191,11.86396408,11.56396389,13.10000038,25.20000076,3.0,0.007775244,16,2021,
1065,2021-06-11 06:26:44,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1669,11.0,33.0,30.0,4.0,28.20000076,8.100000381,0.019761644,6,2021,17.62
1066,2021-06-11 15:35:07,Afternoon Ride,Ride,13.26,False,2011 Allez,,10.43260002,1498,11.30000019,29.0,27.0,8.600000381,28.39999962,40.70000076,0.012065455,15,2021,19.8
1067,2021-06-11 16:45:43,Walk with andrew,Walk,4.03,False,,,,3085,2.200000048,14.33500004,13.23499966,11.5,26.10000038,2.900000095,0.027246607,16,2021,
1068,2021-06-13 17:38:03,Walk with Andrew and Jess,Walk,3.75,False,,,,3636,2.299999952,12.60000038,12.60000038,12.60000038,25.20000076,3.099999905,0.0,17,2021,
1069,2021-06-14 06:20:03,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1695,11.10000038,27.0,26.0,6.199999809,26.39999962,14.69999981,0.006089439,6,2021,17.33
1070,2021-06-14 15:30:04,Afternoon Ride,Ride,13.36,False,2011 Allez,,10.43260002,1503,12.0,24.0,29.0,4.400000095,26.60000038,6.800000191,-0.040395577,15,2021,19.88
1071,2021-06-17 06:28:10,Morning Ride,Ride,13.18,False,2011 Allez,,10.43260002,1653,11.19999981,28.0,28.0,4.400000095,26.20000076,8.800000191,-0.00606879,6,2021,17.84
1072,2021-06-17 15:35:40,Afternoon Ride,Ride,13.34,False,2011 Allez,,10.43260002,1634,11.10000038,26.0,51.0,-5.199999809,26.60000038,10.30000019,-0.11088717,15,2021,18.26
1073,2021-06-18 06:22:54,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1619,11.5,26.0,26.0,5.800000191,26.39999962,8.699999809,0.006083234,6,2021,18.17
1074,2021-06-18 15:36:45,Afternoon Ride,Ride,13.29,False,2011 Allez,,10.43260002,1624,11.30000019,30.0,34.0,3.200000048,26.60000038,47.59999847,-0.031587023,15,2021,18.31
1075,2021-06-20 17:54:05,FD walk with Jess and Andrew ,Walk,3.82,False,,,,3435,10.89999962,30.68903351,30.68903351,16.70000076,37.5,34.29999924,0.0,17,2021,
1076,2021-06-21 06:22:04,Morning Ride,Ride,13.17,False,2011 Allez,,10.43260002,1618,11.30000019,29.0,28.0,4.400000095,26.60000038,29.89999962,0.007590652,6,2021,18.2
1077,2021-06-21 15:37:09,Afternoon Ride,Ride,13.35,False,2011 Allez,,10.43260002,1621,11.0,30.0,36.0,2.0,26.60000038,16.20000076,-0.043443739,15,2021,18.43
1078,2021-06-21 17:55:20,Evening walk with Andrew,Walk,4.23,False,,,,3120,2.599999905,14.69999981,14.5,11.5,26.20000076,2.799999952,0.00472668,17,2021,
1079,2021-06-22 06:30:29,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1626,11.10000038,27.0,26.0,11.60000038,32.0,7.900000095,0.006109202,6,2021,18.0
1080,2021-06-22 15:33:47,Afternoon Ride,Ride,13.27,False,2011 Allez,,10.43260002,1612,11.19999981,27.0,33.0,1.799999952,26.60000038,30.60000038,-0.049715266,15,2021,18.42
1081,2021-06-22 16:35:23,Walk with Andrew and Jess,Walk,3.09,False,,,,2836,2.799999952,8.920454979,8.620454788,16.20000076,25.29999924,15.0,0.009708424,16,2021,
1082,2021-06-23 16:27:20,Walk with andrew,Walk,3.53,False,,,,2663,2.900000095,29.97928047,28.17927933,19.5,37.5,20.29999924,0.050959744,16,2021,
1083,2021-06-23 06:21:15,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1605,11.60000038,25.0,27.0,5.0,25.60000038,7.5,-0.013680618,6,2021,18.33
1084,2021-06-23 15:38:48,Afternoon Ride,Ride,13.31,False,2011 Allez,,10.43260002,1702,11.5,30.0,29.0,6.800000191,28.20000076,9.0,0.010515879,15,2021,17.49
1085,2021-06-24 16:46:06,Quick walk with Andrew ,Walk,1.39,False,,,,1218,2.099999905,5.125108719,5.025108814,21.89999962,27.10000038,2.900000095,0.007174116,16,2021,
1086,2021-06-24 06:30:11,Morning Ride,Ride,13.22,False,2011 Allez,,10.43260002,1732,11.19999981,32.0,30.0,1.799999952,27.20000076,35.70000076,0.012096378,6,2021,17.06
1087,2021-06-24 15:36:15,Afternoon Ride,Ride,13.22,False,2011 Allez,,10.43260002,1617,12.10000038,28.0,30.0,5.400000095,27.20000076,11.80000019,-0.018144155,15,2021,18.28
1088,2021-06-25 06:28:00,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1664,11.10000038,25.0,27.0,4.800000191,25.60000038,8.5,-0.015228465,6,2021,17.65
1089,2021-06-25 15:29:28,Afternoon Ride,Ride,13.17,False,2011 Allez,,10.43260002,1622,11.30000019,27.0,29.0,6.0,27.20000076,15.89999962,-0.015185799,15,2021,18.16
1090,2021-06-27 17:10:50,Walk with Andrew and Jess ,Walk,3.02,False,,,,2934,3.099999905,8.342576981,8.442577362,16.20000076,25.0,5.800000191,-0.003310929,17,2021,
1091,2021-06-28 06:21:57,Morning Ride,Ride,13.18,False,2011 Allez,,10.43260002,1687,10.80000019,31.0,30.0,4.599999905,27.0,16.20000076,0.010616919,6,2021,17.48
1092,2021-06-28 15:34:51,Afternoon Ride,Ride,13.29,False,2011 Allez,,10.43260002,1629,11.60000038,29.0,35.0,1.0,26.60000038,50.0,-0.04362575,15,2021,18.25
1093,2021-06-29 15:33:37,Afternoon Ride,Ride,13.37,False,2011 Allez,,10.43260002,1619,10.39999962,26.0,27.0,5.400000095,26.60000038,7.199999809,-0.011965122,15,2021,18.48
1094,2021-06-29 06:25:16,Morning Ride,Ride,13.18,False,2011 Allez,,10.43260002,1659,11.30000019,28.0,28.0,3.799999952,25.60000038,7.699999809,-0.004552041,6,2021,17.77
1095,2021-06-29 16:52:58,Walk with andrew,Walk,5.57,False,,,,4105,4.400000095,13.48499966,13.68500042,11.5,25.39999962,4.400000095,-0.00358886,16,2021,
1096,2021-07-01 15:39:33,Afternoon Ride,Ride,13.28,False,2011 Allez,,10.43260002,1587,10.80000019,27.0,25.0,27.39999962,47.59999847,8.800000191,0.015052194,15,2021,18.71
1097,2021-07-01 06:19:10,Morning Ride,Ride,13.23,False,2011 Allez,,10.43260002,1618,12.89999962,31.0,32.0,4.199999809,25.60000038,9.199999809,-0.007554354,6,2021,18.29
1098,2021-07-01 17:59:19,Walk with Andrew ,Walk,3.8,False,,,,3078,3.799999952,32.1940918,32.09409332,19.5,37.5,46.5,0.002625706,17,2021,
1099,2021-07-02 06:32:57,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1629,11.0,29.0,28.0,3.799999952,25.79999924,8.600000381,0.001520126,6,2021,18.06
1100,2021-07-02 14:33:55,Afternoon Ride,Ride,13.41,False,2011 Allez,,10.43260002,1654,11.0,26.0,34.0,-0.200000003,26.60000038,8.199999809,-0.059622291,14,2021,18.13
1101,2021-07-03 16:31:10,Walk with andrew,Walk,4.66,False,,,,3589,10.80000019,28.69291115,28.09291267,8.199999809,25.20000076,8.899999619,0.012875536,16,2021,
1102,2021-07-05 17:20:18,Walk with Jess and Andrew. ,Walk,3.91,False,,,,3315,4.800000191,32.26287842,31.96287918,19.5,37.5,41.5,0.007661857,17,2021,
1103,2021-07-06 15:38:30,Afternoon Ride,Ride,13.35,False,2011 Allez,,10.43260002,1653,10.80000019,32.0,31.0,5.800000191,27.39999962,16.5,0.005991746,15,2021,18.08
1104,2021-07-06 06:21:46,Morning Ride,Ride,13.2,False,2011 Allez,,10.43260002,1752,10.80000019,28.0,28.0,4.400000095,26.39999962,40.0,0.006058219,6,2021,16.85
1105,2021-07-08 06:21:59,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1602,11.5,29.0,28.0,4.400000095,26.20000076,9.600000381,0.004559998,6,2021,18.36
1106,2021-07-08 16:14:12,Afternoon Ride,Ride,13.31,False,2011 Allez,,10.43260002,1598,11.39999962,17.0,39.0,-5.800000191,26.60000038,8.399999619,-0.16378662,16,2021,18.63
1107,2021-07-09 06:21:16,Morning Ride,Ride,13.07,False,2011 Allez,,10.43260002,1670,10.89999962,26.0,27.0,4.800000191,26.0,10.89999962,-0.007647599,6,2021,17.5
1108,2021-07-09 15:33:28,Afternoon Ride,Ride,13.37,False,2011 Allez,,10.43260002,1662,11.19999981,25.0,29.0,22.39999962,43.20000076,13.69999981,-0.029915713,15,2021,18.0
1109,2021-07-11 07:48:43,Morning walk with amdrew,Walk,5,False,,,,3808,6.599999905,15.31210041,14.51210117,12.5,25.10000038,5.599999905,0.015976036,7,2021,
1110,2021-07-12 15:38:47,Afternoon Ride,Ride,13.3,False,2011 Allez,,10.43260002,1727,11.0,29.0,27.0,6.199999809,28.0,26.5,0.010520699,15,2021,17.22
1111,2021-07-12 06:28:20,Morning Ride,Ride,13.09,False,2011 Allez,,10.43260002,1689,11.30000019,25.0,27.0,4.199999809,25.60000038,9.600000381,-0.010690451,6,2021,17.33
1112,2021-07-13 06:29:23,Morning Ride,Ride,13.11,False,2011 Allez,,10.43260002,1661,11.30000019,27.0,27.0,5.199999809,25.60000038,13.10000038,-0.003049245,6,2021,17.66
1113,2021-07-13 15:32:30,Afternoon Ride,Ride,13.4,False,2011 Allez,,10.43260002,1704,11.5,19.0,44.0,-7.800000191,26.60000038,12.19999981,-0.188034445,15,2021,17.6
1114,2021-07-14 06:26:46,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1666,11.39999962,29.0,29.0,4.0,26.20000076,20.89999962,0.004561142,6,2021,17.65
1115,2021-07-14 15:31:20,Afternoon Ride,Ride,13.31,False,2011 Allez,,10.43260002,1650,11.10000038,23.0,42.0,-5.800000191,26.60000038,8.399999619,-0.139755055,15,2021,18.04
1116,2021-07-16 18:04:06,Walk with andrew,Walk,3.12,False,,,,2538,2.299999952,87.84918976,85.94918823,57.79999924,107.9000015,39.40000153,0.060825303,18,2021,
1117,2021-07-19 15:37:15,Afternoon Ride,Ride,13.33,False,2011 Allez,,10.43260002,1627,11.30000019,28.0,30.0,5.800000191,26.60000038,8.800000191,-0.013503072,15,2021,18.32
1118,2021-07-19 06:34:01,Morning Ride,Ride,13.14,False,2011 Allez,,10.43260002,1667,10.80000019,24.0,25.0,5.199999809,25.60000038,7.300000191,-0.0091311,6,2021,17.62
1119,2021-07-20 18:01:17,Walk with Andrew,Walk,3.62,False,,,,2676,12.89999962,30.57763672,30.37763596,16.5,37.5,30.89999962,0.005515872,18,2021,
1120,2021-07-20 15:33:58,Afternoon Ride,Ride,13.34,False,2011 Allez,,10.43260002,1764,11.0,26.0,30.0,4.199999809,26.60000038,12.30000019,-0.028479567,15,2021,16.92
1121,2021-07-20 06:30:33,Morning Ride,Ride,13.23,False,2011 Allez,,10.43260002,1717,11.5,27.0,147.0,-23.39999962,117.1999969,27.0,-0.908177376,6,2021,17.23
1122,2021-07-21 17:51:27,Walk with Andrew ,Walk,4.66,False,,,,3404,10.39999962,13.62147045,13.42147064,15.19999981,26.10000038,3.700000048,0.004288164,17,2021,
1123,2021-07-21 06:28:01,Morning Ride,Ride,13.16,False,2011 Allez,,10.43260002,1677,11.5,32.0,29.0,3.799999952,28.60000038,22.39999962,0.022796007,6,2021,17.56
1124,2021-07-21 15:31:55,Afternoon Ride,Ride,12.83,False,2011 Allez,,10.43260002,1635,11.39999962,26.0,29.0,34.20000076,54.20000076,7.099999905,-0.024941543,15,2021,17.55
1125,2021-07-22 06:28:09,Morning Ride,Ride,13.21,False,2011 Allez,,10.43260002,1816,11.0,28.0,30.0,3.400000095,25.60000038,21.29999924,-0.010591056,6,2021,16.28
1126,2021-07-22 15:37:07,Afternoon Ride,Ride,13.25,False,2011 Allez,,10.43260002,1686,10.89999962,24.0,90.0,-11.39999962,69.19999695,11.89999962,-0.494881451,15,2021,17.57
1127,2021-07-22 18:24:39,Walk with andrew,Walk,5.27,False,,,,3599,7.0,28.76475143,28.86475182,25.0,38.79999924,7.699999809,-0.001896921,18,2021,
1128,2021-07-23 06:26:47,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1791,10.80000019,33.0,29.0,4.0,26.20000076,28.79999924,0.033439986,6,2021,16.42
1129,2021-07-23 15:39:10,Afternoon Ride,Ride,13.27,False,2011 Allez,,10.43260002,1711,10.39999962,26.0,38.0,-2.200000048,26.60000038,23.89999962,-0.090413868,15,2021,17.36
1130,2021-07-26 06:23:31,Morning Ride,Ride,13.14,False,2011 Allez,,10.43260002,1694,11.30000019,32.20000076,35.0,4.0,25.60000038,9.5,-0.001521167,6,2021,17.34
1131,2021-07-26 15:36:22,Afternoon Ride,Ride,13.27,False,2011 Allez,,10.43260002,1694,11.39999962,24.0,51.0,-15.39999962,26.60000038,16.39999962,-0.200399294,15,2021,17.53
1132,2021-07-27 06:27:39,Morning Ride,Ride,13.21,False,2011 Allez,,10.43260002,1772,11.30000019,27.0,28.0,4.0,25.60000038,10.30000019,-0.00605391,6,2021,16.68
1133,2021-07-27 15:42:51,Afternoon Ride,Ride,13.26,False,2011 Allez,,10.43260002,1594,11.30000019,24.0,27.0,5.400000095,26.60000038,10.10000038,-0.022612326,15,2021,18.61
1134,2021-07-28 06:20:02,Morning Ride,Ride,13.26,False,2011 Allez,,10.43260002,1757,10.89999962,29.0,29.0,3.599999905,25.60000038,11.30000019,-0.003015204,6,2021,16.88
1135,2021-07-28 15:34:31,Afternoon Ride,Ride,13.08,False,2011 Allez,,10.43260002,1682,11.30000019,27.0,37.0,85.0,113.4000015,22.39999962,-0.071867093,15,2021,17.4
1136,2021-07-28 17:54:51,Walk with andrew,Walk,5.37,False,,,,3911,2.700000048,31.94889069,30.54888916,24.60000038,38.79999924,42.90000153,0.026031982,17,2021,
1137,2021-07-29 06:21:31,Morning Ride,Ride,13.15,False,2011 Allez,,10.43260002,1686,11.39999962,33.0,28.0,4.599999905,30.39999962,24.79999924,0.036478046,6,2021,17.44
1138,2021-07-29 15:38:13,Afternoon Ride,Ride,14.06,False,2011 Allez,,10.43260002,1784,11.69999981,36.0,35.0,4.199999809,27.60000038,14.30000019,0.007109443,15,2021,17.64
1139,2021-07-30 06:29:13,Morning Ride,Ride,13.25,False,2011 Allez,,10.43260002,1666,11.19999981,27.0,29.0,3.799999952,25.60000038,13.10000038,-0.012068822,6,2021,17.78
1140,2021-07-30 15:40:19,Afternoon Ride,Ride,13.32,False,2011 Allez,,10.43260002,1689,10.89999962,32.0,31.0,6.0,27.20000076,48.90000153,0.001500612,15,2021,17.65
1141,2021-07-30 17:28:19,Walk with Jess and Andrew,Walk,4.61,False,,,,4081,2.299999952,13.77021313,13.57021236,12.39999962,26.20000076,3.200000048,0.004335762,17,2021,
1142,2021-07-31 18:21:37,Walk with andrew,Walk,3.32,False,,,,2551,7.300000191,22.43377876,23.83377838,25.29999924,37.5,8.0,-0.042147093,18,2021,
1143,2021-08-02 17:03:30,Walk with Andrew ,Walk,4.53,False,,,,3369,7.5,13.57499981,13.375,11.5,25.10000038,10.39999962,0.004411797,17,2021,
1144,2021-08-02 06:27:39,Morning Ride,Ride,13.26,False,2011 Allez,,10.43260002,1697,11.30000019,27.0,31.0,1.799999952,25.79999924,14.10000038,-0.02412327,6,2021,17.48
1145,2021-08-02 15:47:35,Afternoon Ride,Ride,13.25,False,2011 Allez,,10.43260002,1658,11.5,30.0,29.0,-20.20000076,1.600000024,10.30000019,0.004527379,15,2021,17.87
1146,2021-08-03 06:34:01,Morning Ride,Ride,13.2,False,2011 Allez,,10.43260002,1652,11.39999962,27.0,29.0,2.400000095,25.60000038,7.099999905,-0.015147613,6,2021,17.87
1147,2021-08-03 15:32:37,Afternoon Ride,Ride,13.26,False,2011 Allez,,10.43260002,1633,11.60000038,31.0,27.0,8.199999809,30.60000038,9.800000191,0.027142566,15,2021,18.17
1148,2021-08-04 06:33:27,Morning Ride,Ride,12.99,False,2011 Allez,,10.43260002,1693,11.30000019,31.0,28.0,-15.39999962,6.599999905,18.0,0.020011391,6,2021,17.16
1149,2021-08-04 15:33:57,Afternoon Ride,Ride,13.34,False,2011 Allez,,10.43260002,1680,11.60000038,26.0,26.0,7.400000095,27.39999962,9.0,0.002997624,15,2021,17.76
1150,2021-08-04 17:59:21,Walk with amdrew,Walk,4.74,False,,,,3469,3.900000095,33.43077087,33.33076859,19.5,37.5,9.399999619,0.002108459,17,2021,
1151,2021-08-05 06:22:40,Morning Ride,Ride,13.2,False,2011 Allez,,10.43260002,1693,11.19999981,26.0,29.0,4.199999809,26.20000076,13.60000038,-0.016656194,6,2021,17.44
1152,2021-08-05 15:33:11,Afternoon Ride,Ride,13.27,False,2011 Allez,,10.43260002,1703,11.10000038,24.0,27.0,5.599999905,26.60000038,12.5,-0.024113635,15,2021,17.44
1153,2021-08-05 17:39:26,Walk with Andrew ,Walk,4.5,False,,,,3259,5.199999809,12.88345432,12.78345394,15.69999981,25.20000076,35.40000153,0.002221334,17,2021,
1154,2021-08-09 06:21:10,Morning Ride,Ride,13.24,False,2011 Allez,,10.43260002,1695,11.39999962,28.0,29.0,3.599999905,25.60000038,9.0,-0.009061049,6,2021,17.48
1155,2021-08-09 15:32:32,Afternoon Ride,Ride,13.26,False,2011 Allez,,10.43260002,1578,11.80000019,28.0,26.0,7.0,29.0,14.19999981,0.018092997,15,2021,18.8
1156,2021-08-10 06:29:15,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1632,11.10000038,33.0,35.0,2.200000048,29.60000038,38.5,-0.012179248,6,2021,18.0
1157,2021-08-10 15:32:09,Afternoon Ride,Ride,13.3,False,2011 Allez,,10.43260002,1612,11.19999981,19.0,53.0,51.59999847,94.40000153,10.5,-0.257040441,15,2021,18.45
1158,2021-08-10 17:58:21,Walk with Andrew ,Walk,4.94,False,,,,3566,2.599999905,28.61572647,28.81572723,25.29999924,38.90000153,7.300000191,-0.004047354,17,2021,
1159,2021-08-11 06:27:33,Morning Ride,Ride,13.27,False,2011 Allez,,10.43260002,1744,11.10000038,28.0,29.0,3.0,25.60000038,29.70000076,-0.004520387,6,2021,17.03
1160,2021-08-11 15:33:13,Afternoon Ride,Ride,13.36,False,2011 Allez,,10.43260002,1642,14.19999981,25.0,33.0,2.200000048,26.60000038,15.19999981,-0.061374947,15,2021,18.2
1161,2021-08-11 18:23:42,Walk with Andrew ,Walk,3.63,False,,,,2797,4.099999905,9.498839378,9.098838806,19.39999962,27.70000076,5.699999809,0.011007761,18,2021,
1162,2021-08-12 06:32:17,Morning Ride,Ride,13.13,False,2011 Allez,,10.43260002,1694,11.19999981,24.0,28.0,3.799999952,25.60000038,10.39999962,-0.030444181,6,2021,17.34
1163,2021-08-12 15:33:01,Afternoon Ride,Ride,13.31,False,2011 Allez,,10.43260002,1793,11.19999981,15.0,44.0,51.40000153,88.40000153,20.60000038,-0.213381425,15,2021,16.6
1164,2021-08-12 18:08:21,Walk with Andrew,Walk,4.93,False,,,,3571,10.69999981,13.3220129,13.42201328,15.80000019,26.20000076,6.300000191,-0.00202774,18,2021,
1165,2021-08-13 06:22:04,Morning Ride,Ride,13.16,False,2011 Allez,,10.43260002,1717,11.30000019,26.0,29.0,2.400000095,25.60000038,12.60000038,-0.028874721,6,2021,17.15
