Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9399554654,"Jul 6, 2023, 1:34:37 PM",Morning Ride,Ride,,1750,11.46,,,true,,2011 Allez,activities/9399554654.gpx,,10.432600021362305,1750.0,1685.0,11464.490234375,13.267969131469727,6.80385160446167,29.342063903808594,11.04206371307373,4.400000095367432,24.799999237060547,5.184810161590576,0.15962332487106323,,,,,,,,114.31288146972656,214.7681884765625,,,,,,,,,,,,,,,,1.0,,1.0,,1688648448.0,3.0,13.949999809265137,13.59000015258789,11.25,0.8399999737739563,1013.4099731445312,1.2000000476837158,2.069999933242798,183.0,0.0,1688648064.0,1688700672.0,0.625,28721.0,,0.0,1.0,0.6700000166893005,17632.150390625,0.0,,,,,0.0,6.551137447357178,373.6000061035156,,,,,,,,,,,,""
9402395054,"Jul 6, 2023, 10:05:55 PM",Afternoon Ride,Ride,,1717,11.52,,,true,,2011 Allez,activities/9402395054.gpx,,10.432600021362305,1717.0,1608.0,11523.7197265625,11.356054306030273,7.166492462158203,14.728571891784668,33.128570556640625,4.400000095367432,24.899999618530273,10.845734596252441,-0.1596706658601761,,,,,,,,115.10910034179688,206.38140869140625,,,,,,,,,,,,,,,,1.0,,1.0,,1688680832.0,1.0,23.799999237060547,23.770000457763672,13.819999694824219,0.5400000214576721,1012.4500122070312,4.050000190734863,7.769999980926514,330.0,0.0,1688648064.0,1688700672.0,0.625,28721.0,,0.0,1.0,0.029999999329447746,29788.990234375,9.0,,,,,0.0,6.711543083190918,350.79998779296875,,,,,,,,,,,,""
9405807792,"Jul 7, 2023, 1:35:04 PM",Morning Ride,Ride,,1841,11.39,,,true,,2011 Allez,activities/9405807792.gpx,,10.432600021362305,1841.0,1831.0,11398.150390625,13.253982543945312,6.225095748901367,32.185550689697266,13.885552406311035,4.400000095367432,24.799999237060547,10.799907684326172,0.16055236756801605,,,,,,,,105.68746948242188,215.76783752441406,,,,,,,,,,,,,,,,1.0,,1.0,,1688734848.0,2.0,13.510000228881836,13.140000343322754,11.109999656677246,0.8500000238418579,1012.7899780273438,1.2200000286102295,1.899999976158142,195.0,0.0,1688734464.0,1688787072.0,0.625,28721.0,,0.0,1.0,0.550000011920929,18230.900390625,0.0,,,,,0.0,6.191282272338867,265.3999938964844,,,,,,,,,,,,""
9415649673,"Jul 7, 2023, 6:16:44 PM",Afternoon Ride,Ride,,126837,11.47,,,false,,2011 Allez,activities/9415649673.gpx,,10.432600021362305,126837.0,1631.0,11476.6298828125,12.197998046875,7.036560535430908,18.956512451171875,37.25651168823242,4.400000095367432,24.799999237060547,13.71518611907959,-0.15945447981357574,,,,,,,,116.43717193603516,211.74856567382812,,,,,,,,,,,,,,,,0.0,,1.0,,1688752768.0,1.0,19.110000610351562,18.760000228881836,11.819999694824219,0.6299999952316284,1013.1300048828125,2.5799999237060547,4.940000057220459,322.0,0.0,1688734464.0,1688787072.0,0.625,28721.0,,0.0,1.0,0.14000000059604645,26443.130859375,8.0,,,,,0.0,0.09048329293727875,359.6000061035156,,,,,,,,,,,,""
9421638649,"Jul 9, 2023, 10:54:47 PM",Afternoon Ride,Ride,,2609,5.43,,,false,,2011 Allez,activities/9421638649.gpx,,10.432600021362305,2609.0,1278.0,5430.56982421875,7.3800048828125,4.249272346496582,5.054999828338623,5.054999828338623,4.199999809265137,7.199999809265137,4.34782600402832,0.0,,,,,,,,64.55125427246094,91.98360443115234,,,,,,,,,,,,,,,,0.0,,1.0,,1688940032.0,1.0,21.260000228881836,20.959999084472656,12.369999885559082,0.5699999928474426,1015.5999755859375,4.510000228881836,8.630000114440918,310.0,0.0,1688907264.0,1688959872.0,0.875,28721.0,,0.0,1.0,0.1899999976158142,29991.19921875,8.0,,,,,0.0,2.0814754962921143,0.0,,,,,,,,,,,,""
9424441736,"Jul 10, 2023, 1:36:45 PM",Morning Ride,Ride,,2055,11.51,,,true,,2011 Allez,activities/9424441736.gpx,,10.432600021362305,2055.0,1878.0,11517.4296875,11.997949600219727,6.132816791534424,35.81013870239258,17.51013946533203,4.400000095367432,24.799999237060547,13.427654266357422,0.15888962149620056,,,,,,,,96.1457290649414,201.32627868652344,,,,,,,,,,,,,,,,1.0,,1.0,,1688994048.0,3.0,13.069999694824219,12.75,11.5,0.8999999761581421,1015.6400146484375,1.3200000524520874,3.440000057220459,287.0,0.0,1688993792.0,1689046272.0,0.875,28721.0,,0.0,1.0,0.6899999976158142,14718.349609375,0.0,,,,,0.0,5.604588508605957,349.6000061035156,,,,,,,,,,,,""
9427199080,"Jul 10, 2023, 10:10:51 PM",Afternoon Ride,Ride,,1583,11.50,,,true,,2011 Allez,activities/9427199080.gpx,,10.432600021362305,1583.0,1583.0,11504.2998046875,15.260000228881836,7.267403602600098,18.960399627685547,36.96039962768555,4.400000095367432,24.799999237060547,17.74193572998047,-0.15646323561668396,,,,,,,,118.64717102050781,209.41729736328125,,,,,,,,,,,,,,,,1.0,,1.0,,1689026432.0,1.0,24.049999237060547,23.90999984741211,13.34000015258789,0.5099999904632568,1014.1500244140625,3.680000066757202,6.369999885559082,324.0,0.0,1688993792.0,1689046272.0,0.875,28721.0,,0.0,1.0,0.009999999776482582,30396.109375,9.0,,,,,0.0,7.267403602600098,366.29998779296875,,,,,,,,,,,,""
9430888313,"Jul 11, 2023, 1:36:13 PM",Morning Ride,Ride,,2156,11.51,,,true,,2011 Allez,activities/9430888313.gpx,,10.432600021362305,2156.0,1961.0,11518.8896484375,13.011914253234863,5.873987674713135,29.355079650878906,11.055079460144043,4.400000095367432,24.799999237060547,10.084115982055664,0.15886947512626648,,,,,,,,98.0104751586914,214.30137634277344,,,,,,,,,,,,,,,,1.0,,1.0,,1689080448.0,1.0,11.920000076293945,11.420000076293945,9.609999656677246,0.8600000143051147,1014.4199829101562,0.6899999976158142,1.5800000429153442,298.0,0.0,1689080192.0,1689132672.0,0.875,28721.0,,0.0,1.0,0.33000001311302185,14390.76953125,0.0,,,,,0.0,5.342713356018066,361.79998779296875,,,,,,,,,,,,""
9433819673,"Jul 11, 2023, 10:13:08 PM",Afternoon Ride,Ride,,2044,11.41,,,true,,2011 Allez,activities/9433819673.gpx,,10.432600021362305,2044.0,1689.0,11409.919921875,11.804101943969727,6.755429267883301,18.92024803161621,37.320247650146484,4.400000095367432,24.899999618530273,9.631514549255371,-0.16126318275928497,,,,,,,,112.51300048828125,211.888427734375,,,,,,,,,,,,,,,,1.0,,1.0,,1689112832.0,1.0,30.1200008392334,30.459999084472656,15.199999809265137,0.4000000059604645,1013.52001953125,3.3399999141693115,6.409999847412109,327.0,0.0,1689080192.0,1689132672.0,0.875,28721.0,,0.0,1.0,0.0,37193.58984375,9.0,,,,,0.0,5.582152366638184,267.8999938964844,,,,,,,,,,,,""
9437417621,"Jul 12, 2023, 1:37:26 PM",Morning Ride,Ride,,1823,11.57,,,true,,2011 Allez,activities/9437417621.gpx,,10.432600021362305,1823.0,1823.0,11569.5498046875,16.406055450439453,6.346434116363525,32.01704025268555,13.717040061950684,4.400000095367432,24.799999237060547,10.971988677978516,0.1581738293170929,,,,,,,,108.25723266601562,220.04852294921875,,,,,,,,,,,,,,,,1.0,,1.0,,1689166848.0,1.0,12.4399995803833,12.010000228881836,10.420000076293945,0.8700000047683716,1015.6099853515625,1.0099999904632568,2.369999885559082,265.0,0.0,1689166592.0,1689219072.0,0.875,28721.0,,0.0,1.0,0.1599999964237213,18588.44921875,0.0,,,,,0.0,6.346434116363525,269.79998779296875,,,,,,,,,,,,""
9440287321,"Jul 12, 2023, 10:20:06 PM",Afternoon Ride,Ride,,1599,11.40,,,true,,2011 Allez,activities/9440287321.gpx,,10.432600021362305,1599.0,1523.0,11401.16015625,11.227999687194824,7.485988140106201,18.855213165283203,37.055213928222656,4.400000095367432,24.799999237060547,11.337937355041504,-0.1596328765153885,,,,,,,,130.53599548339844,221.66905212402344,,,,,,,,,,,,,,,,1.0,,1.0,,1689199232.0,1.0,27.170000076293945,27.18000030517578,14.039999961853027,0.44999998807907104,1014.7000122070312,4.21999979019165,7.849999904632568,330.0,0.0,1689166592.0,1689218944.0,0.875,28721.0,,0.0,1.0,0.0,35086.23046875,9.0,,,,,0.0,7.130181312561035,347.6000061035156,,,,,,,,,,,,""
9443735266,"Jul 13, 2023, 1:36:30 PM",Morning Ride,Ride,,1785,11.48,,,true,,2011 Allez,activities/9443735266.gpx,,10.432600021362305,1785.0,1758.0,11484.83984375,14.276659965515137,6.532900810241699,35.84994888305664,17.549949645996094,4.400000095367432,24.799999237060547,19.45510482788086,0.1593404859304428,,,,,,,,111.6969985961914,218.94509887695312,,,,,,,,,,,,,,,,1.0,,1.0,,1689253248.0,1.0,12.989999771118164,12.649999618530273,11.319999694824219,0.8999999761581421,1016.0499877929688,0.9399999976158142,1.409999966621399,231.0,0.0,1689253120.0,1689305344.0,0.875,28721.0,,0.0,1.0,0.05000000074505806,21524.44921875,0.0,,,,,0.0,6.434083938598633,375.3999938964844,,,,,,,,,,,,""
9446474710,"Jul 13, 2023, 10:15:14 PM",Afternoon Ride,Ride,,2000,11.55,,,true,,2011 Allez,activities/9446474710.gpx,,10.432600021362305,2000.0,1613.0,11551.5400390625,13.233983993530273,7.161525249481201,18.8747615814209,37.17476272583008,4.400000095367432,24.799999237060547,16.220497131347656,-0.15842042863368988,,,,,,,,124.0142822265625,223.0390625,,,,,,,,,,,,,,,,1.0,,1.0,,1689285632.0,1.0,27.239999771118164,27.209999084472656,13.84000015258789,0.4399999976158142,1014.8300170898438,4.369999885559082,8.399999618530273,321.0,0.0,1689253120.0,1689305344.0,0.875,28721.0,,0.0,1.0,0.0,34939.30078125,9.0,,,,,0.0,5.77577018737793,357.3999938964844,,,,,,,,,,,,""
9451317364,"Jul 14, 2023, 6:21:14 PM",Lunch Ride,Ride,,1686,11.50,,,true,,2011 Allez,activities/9451317364.gpx,,10.432600021362305,1686.0,1656.0,11499.6201171875,14.36865234375,6.944214820861816,14.680158615112305,32.980159759521484,4.400000095367432,24.799999237060547,8.25074577331543,-0.15913568437099457,,,,,,,,113.50028228759766,209.5714569091797,,,,,,,,,,,,,,,,1.0,,1.0,,1689357568.0,1.0,21.559999465942383,21.700000762939453,14.699999809265137,0.6499999761581421,1014.2999877929688,1.690000057220459,3.259999990463257,342.0,0.0,1689339520.0,1689391744.0,0.875,28721.0,,0.0,1.0,0.05000000074505806,25149.970703125,8.0,,,,,0.0,6.820652484893799,364.20001220703125,,,,,,,,,,,,""
9458806611,"Jul 15, 2023, 11:28:53 PM",Afternoon Ride,Ride,,2036,4.32,,,false,,2011 Allez,activities/9458806611.gpx,,10.432600021362305,2036.0,1062.0,4324.1201171875,12.36400032043457,4.071676254272461,2.7649571895599365,2.9649572372436523,3.5999999046325684,6.800000190734863,2.840893268585205,-0.004625218454748392,,,,,,,,68.42798614501953,81.02763366699219,,,,,,,,,,,,,,,,0.0,,1.0,,1689462016.0,1.0,30.510000228881836,31.360000610351562,16.770000457763672,0.4399999976158142,1010.0700073242188,3.5,6.28000020980835,316.0,0.0,1689425920.0,1689478144.0,0.0,28721.0,,0.0,1.0,0.0,38731.26953125,7.0,,,,,0.0,2.123831033706665,165.60000610351562,,,,,,,,,,,,""
9468285172,"Jul 17, 2023, 1:41:53 PM",Morning Ride,Ride,,1975,11.50,,,true,,2011 Allez,activities/9468285172.gpx,,10.432600021362305,1975.0,1938.0,11503.73046875,12.412109375,5.935877323150635,29.437143325805664,11.1371431350708,4.400000095367432,24.799999237060547,8.496162414550781,0.15907883644104004,,,,,,,,96.71314239501953,208.98452758789062,,,,,,,,,,,,,,,,1.0,,1.0,,1689598848.0,1.0,17.389999389648438,17.399999618530273,14.050000190734863,0.8100000023841858,1010.9600219726562,1.0299999713897705,2.009999990463257,284.0,0.0,1689598848.0,1689650816.0,0.0,28721.0,,0.5099999904632568,1.0,0.17000000178813934,24788.880859375,0.0,,,,,0.0,5.824673652648926,374.5,,,,,,,,,,,,""
9469527064,"Jul 17, 2023, 5:28:33 PM",Morning Ride,Ride,,1842,11.49,,,true,,2011 Allez,activities/9469527064.gpx,,10.432600021362305,1842.0,1776.0,11498.330078125,12.047948837280273,6.474285125732422,14.670124053955078,32.970123291015625,4.400000095367432,24.799999237060547,8.015969276428223,-0.159153550863266,,,,,,,,101.15303039550781,200.30728149414062,,,,,,,,,,,,,,,,1.0,,1.0,,1689613184.0,1.0,21.979999542236328,22.299999237060547,15.520000457763672,0.6700000166893005,1011.9000244140625,1.309999942779541,3.549999952316284,331.0,0.0,1689598848.0,1689650816.0,0.0,28721.0,,0.5199999809265137,1.0,0.10000000149011612,27369.76953125,5.0,,,,,0.0,6.242307186126709,362.3999938964844,,,,,,,,,,,,""
9474731672,"Jul 18, 2023, 1:40:48 PM",Morning Ride,Ride,,2021,11.41,,,true,,2011 Allez,activities/9474731672.gpx,,10.432600021362305,2021.0,1968.0,11413.919921875,13.844482421875,5.799756050109863,31.6535701751709,13.353569984436035,4.400000095367432,24.799999237060547,12.171791076660156,0.16033054888248444,,,,,,,,88.70411682128906,194.6452178955078,,,,,,,,,,,,,,,,1.0,,1.0,,1689685248.0,1.0,15.300000190734863,15.039999961853027,12.140000343322754,0.8100000023841858,1012.9199829101562,0.9800000190734863,2.640000104904175,249.0,0.0,1689685248.0,1689737216.0,0.125,28721.0,,0.0,1.0,0.05000000074505806,23487.25,0.0,,,,,0.0,5.6476593017578125,366.70001220703125,,,,,,,,,,,,""
9477323796,"Jul 18, 2023, 8:39:18 PM",Afternoon Ride,Ride,,1560,11.40,,,true,,2011 Allez,activities/9477323796.gpx,,10.432600021362305,1560.0,1546.0,11399.7099609375,10.679980278015137,7.373680591583252,12.551309585571289,30.851308822631836,4.400000095367432,24.799999237060547,9.683825492858887,-0.16053040325641632,,,,,,,,117.15545654296875,201.95140075683594,,,,,,,,,,,,,,,,1.0,,1.0,,1689710336.0,1.0,24.469999313354492,24.610000610351562,14.630000114440918,0.5400000214576721,1013.6599731445312,3.75,6.980000019073486,320.0,0.0,1689685248.0,1689737216.0,0.125,28721.0,,0.0,1.0,0.009999999776482582,29947.689453125,11.0,,,,,0.0,7.307506561279297,366.5,,,,,,,,,,,,""
9528564176,"Jul 26, 2023, 10:45:11 PM",Trailer ride with Andrew ,Ride,,3918,13.87,,,false,,2011 Allez,activities/9528564176.gpx,,10.432600021362305,3918.0,2413.0,13874.41015625,13.179329872131348,5.74985933303833,32.140872955322266,32.140872955322266,0.30000001192092896,8.699999809265137,6.3131937980651855,0.0,,,,,,,,88.23188781738281,237.387451171875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,3.5411970615386963,0.0,,,,,,,,,,,,""
9654453639,"Aug 15, 2023, 5:11:01 PM",Ride to park with Andrew ,Ride,,4538,3.66,,,false,,2011 Allez,activities/9654453639.gpx,,10.432600021362305,4538.0,860.0,3661.949951171875,12.066998481750488,4.258081436157227,2.8499999046325684,2.8499999046325684,3.5999999046325684,6.5,34.47811508178711,0.0,,,,,,,,67.06737518310547,64.31090545654297,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,0.8069524168968201,0.0,,,,,,,,,,,,""
9693511295,"Aug 21, 2023, 5:16:19 PM",Ride to the park and took the long way home,Ride,,2461,6.60,,,false,,2011 Allez,activities/9693511295.gpx,,10.432600021362305,2461.0,1355.0,6603.08984375,18.213998794555664,4.873128890991211,15.812692642211914,15.812692642211914,1.899999976158142,12.899999618530273,5.863154888153076,0.0,,,,,,,,69.632080078125,105.20188903808594,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,2.6830921173095703,19.399999618530273,,,,,,,,,,,,""
9702179930,"Aug 22, 2023, 10:59:42 PM",River oak park and back.,Ride,,2387,7.65,,,false,,2011 Allez,activities/9702179930.gpx,,10.432600021362305,2387.0,1520.0,7649.080078125,10.0400390625,5.032289505004883,15.401607513427734,15.401607513427734,3.700000047683716,8.699999809265137,22.602588653564453,0.0,,,,,,,,68.23684692382812,115.6478042602539,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,3.2044742107391357,0.0,,,,,,,,,,,,""
9732763786,"Aug 27, 2023, 5:07:01 PM",CVS and park with Andrew.,Ride,,3371,12.41,,,false,,2011 Allez,activities/9732763786.gpx,,10.432600021362305,3371.0,2316.0,12409.169921875,11.884008407592773,5.358017921447754,37.439002990722656,37.439002990722656,-0.4000000059604645,8.699999809265137,17.46713638305664,0.0,,,,,,,,88.90851593017578,229.59201049804688,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,3.6811540126800537,0.0,,,,,,,,,,,,""
9743262800,"Aug 29, 2023, 2:52:13 PM",Morning Ride,Ride,,676,3.91,,,true,,2011 Allez,activities/9743262800.gpx,,10.432600021362305,676.0,613.0,3912.639892578125,10.462011337280273,6.382772922515869,10.330357551574707,10.830357551574707,2.200000047683716,7.5,5.246929168701172,-0.012779096141457558,,,,,,,,108.15571594238281,73.92389678955078,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,5.787929058074951,452.3999938964844,,,,,,,,,,,,""
9746298555,"Aug 29, 2023, 11:43:55 PM",Afternoon Ride,Ride,,559,3.89,,,true,,2011 Allez,activities/9746298555.gpx,,10.432600021362305,559.0,532.0,3893.219970703125,14.60200023651123,7.318082809448242,14.62955093383789,10.52955150604248,2.200000047683716,7.5,23.640661239624023,0.10531128197908401,,,,,,,,130.67982482910156,77.51666259765625,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,6.964615345001221,216.10000610351562,,,,,,,,,,,,""
9749824342,"Aug 30, 2023, 2:56:43 PM",Morning Ride,Ride,,584,3.80,,,true,,2011 Allez,activities/9749824342.gpx,,10.432600021362305,584.0,525.0,3799.840087890625,9.952001571655273,7.237790584564209,10.246753692626953,14.246753692626953,2.0999999046325684,7.5,5.087601661682129,-0.10526758432388306,,,,,,,,122.11386108398438,71.4823989868164,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,6.506575584411621,0.0,,,,,,,,,,,,""
9752717075,"Aug 30, 2023, 11:37:42 PM",Afternoon Ride,Ride,,567,3.98,,,true,,2011 Allez,activities/9752717075.gpx,,10.432600021362305,567.0,548.0,3980.010009765625,11.009997367858887,7.262792110443115,16.72669792175293,12.326698303222656,1.2999999523162842,8.300000190734863,5.261181354522705,0.11055248230695724,,,,,,,,128.36993408203125,78.43659210205078,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.019418239593506,16.899999618530273,,,,,,,,,,,,""
9756329983,"Aug 31, 2023, 3:10:16 PM",Morning Ride,Ride,,506,3.74,,,true,,2011 Allez,activities/9756329983.gpx,,10.432600021362305,506.0,506.0,3739.5400390625,11.019970893859863,7.390395164489746,10.267424583435059,13.967424392700195,2.200000047683716,7.5,5.24207067489624,-0.09894265234470367,,,,,,,,118.07617950439453,66.61740112304688,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.390395164489746,0.0,,,,,,,,,,,,""
9759110054,"Aug 31, 2023, 11:54:46 PM",Afternoon Ride,Ride,,466,3.77,,,true,,2011 Allez,activities/9759110054.gpx,,10.432600021362305,466.0,450.0,3770.0,12.376001358032227,8.377778053283691,14.9503173828125,10.4503173828125,2.0,7.5,5.2199835777282715,0.11936339735984802,,,,,,,,151.42919921875,75.97959899902344,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,8.090128898620605,0.0,,,,,,,,,,,,""
9763519310,"Sep 1, 2023, 4:17:37 PM",Ride to the park and story time with Andrew.,Ride,,1799,4.01,,,false,,2011 Allez,activities/9763519310.gpx,,10.432600021362305,1799.0,930.0,4015.85009765625,8.96533203125,4.318118572235107,2.1861538887023926,2.1861538887023926,4.300000190734863,6.5,1.9132587909698486,0.0,,,,,,,,59.108097076416016,61.29214096069336,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,2.2322680950164795,0.0,,,,,,,,,,,,""
9777491542,"Sep 3, 2023, 5:02:40 PM",Park ride with Andrew,Ride,,1687,3.71,,,false,,2011 Allez,activities/9777491542.gpx,,10.432600021362305,1687.0,684.0,3711.10009765625,9.583984375,5.42558479309082,2.8583333492279053,2.8583333492279053,3.5999999046325684,6.5,1.796412467956543,0.0,,,,,,,,80.46407318115234,61.366729736328125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,2.199822187423706,0.0,,,,,,,,,,,,""
9778741072,"Sep 3, 2023, 10:16:58 PM",Ride to another park and some bay trail,Ride,GPS error robbed me of about 2 miles at the beginning of the ride.,6786,14.57,,,false,,2011 Allez,activities/9778741072.gpx,,10.432600021362305,6786.0,6734.0,14577.5703125,11.813867568969727,2.164771318435669,24.246692657470703,24.246700286865234,-0.10000000149011612,7.5,7.645713806152344,0.0,,,,,,,,73.9849853515625,555.5097045898438,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,2.1481831073760986,5676.7998046875,,,,,,,,,,,,""
9783607632,"Sep 4, 2023, 4:29:49 PM",Two park ride with andrew,Ride,,4130,8.67,,,false,,2011 Allez,activities/9783607632.gpx,,10.432600021362305,4130.0,1994.0,8675.7802734375,14.172672271728516,4.350943088531494,5.632500171661377,5.632500171661377,3.9000000953674316,8.199999809265137,5.581395149230957,0.0,,,,,,,,67.84420776367188,150.83871459960938,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,2.100673198699951,0.0,,,,,,,,,,,,""
9789324141,"Sep 5, 2023, 4:01:06 PM",Morning Ride,Ride,,532,3.71,,,true,,2011 Allez,activities/9789324141.gpx,,10.432600021362305,532.0,532.0,3714.800048828125,11.100000381469727,6.982706546783447,10.37472915649414,14.074700355529785,2.200000047683716,7.5,5.164319038391113,-0.09960159659385681,,,,,,,,103.4849624633789,61.385231018066406,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,6.982706546783447,0.0,,,,,,,,,,,,""
9792145696,"Sep 6, 2023, 12:52:27 AM",Evening Ride,Ride,,511,3.77,,,true,,2011 Allez,activities/9792145696.gpx,,10.432600021362305,511.0,487.0,3771.7099609375,10.580004692077637,7.744784355163574,15.777222633361816,11.17722225189209,1.7000000476837158,7.5,4.878048419952393,0.1219605952501297,,,,,,,,160.35604858398438,87.07413482666016,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.38103723526001,0.0,,,,,,,,,,,,""
9795953514,"Sep 6, 2023, 3:49:36 PM",Morning Ride,Ride,,528,3.73,,,true,,2011 Allez,activities/9795953514.gpx,,10.432600021362305,528.0,516.0,3736.070068359375,11.454004287719727,7.240446090698242,10.481666564941406,14.081666946411133,2.200000047683716,7.5,5.231734752655029,-0.09635793417692184,,,,,,,,120.51827239990234,69.33898162841797,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.075890064239502,0.0,,,,,,,,,,,,""
9798939527,"Sep 7, 2023, 1:02:07 AM",Evening Ride,Ride,,506,3.77,,,true,,2011 Allez,activities/9798939527.gpx,,10.432600021362305,506.0,489.0,3774.010009765625,11.332006454467773,7.7178120613098145,10.913492202758789,9.113492012023926,2.200000047683716,7.5,7.609063148498535,0.047694627195596695,,,,,,,,148.79916381835938,81.1305160522461,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.458518028259277,0.0,,,,,,,,,,,,""
9802708136,"Sep 7, 2023, 3:52:40 PM",Morning Ride,Ride,,521,3.84,,,true,,2011 Allez,activities/9802708136.gpx,,10.432600021362305,521.0,509.0,3842.6298828125,11.635986328125,7.549371242523193,10.329364776611328,14.029365539550781,2.200000047683716,7.5,4.656595706939697,-0.09628821909427643,,,,,,,,121.31941986083984,68.85301971435547,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.375489234924316,0.0,,,,,,,,,,,,""
9805470100,"Sep 8, 2023, 12:43:30 AM",Afternoon Ride,Ride,,531,3.83,,,true,,2011 Allez,activities/9805470100.gpx,,10.432600021362305,531.0,496.0,3831.75,11.495001792907715,7.725302219390869,10.799603462219238,9.299603462219238,2.200000047683716,7.5,4.7288818359375,0.039146605879068375,,,,,,,,136.08004760742188,75.25770568847656,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.21610164642334,0.0,,,,,,,,,,,,""
9809386243,"Sep 8, 2023, 3:55:54 PM",Morning Ride,Ride,,509,3.74,,,true,,2011 Allez,activities/9809386243.gpx,,10.432600021362305,509.0,509.0,3739.699951171875,10.359999656677246,7.347151279449463,10.254047393798828,14.253999710083008,2.200000047683716,7.5,5.09915018081665,-0.10696045309305191,,,,,,,,116.12574005126953,65.90557098388672,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.347151279449463,0.0,,,,,,,,,,,,""
9811261204,"Sep 9, 2023, 12:42:28 AM",Afternoon Ride,Ride,,504,3.84,,,true,,2011 Allez,activities/9811261204.gpx,,10.432600021362305,504.0,481.0,3845.419921875,10.441991806030273,7.994636058807373,16.099639892578125,11.199639320373535,1.600000023841858,7.5,5.008347034454346,0.12742431461811066,,,,,,,,147.76431274414062,79.24821472167969,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,28721.0,,,,,,,,,,,0.0,7.629801273345947,0.0,,,,,,,,,,,,""
